Time,Total energy,Position,Velocity
22206,1.000000,0.9999292,0.1682528E-1
22207,1.000000,0.9999451,0.1482541E-1
22208,1.000000,0.9999589,0.1282550E-1
22209,1.000000,0.9999707,0.1082557E-1
22210,1.000000,0.9999805,0.8825620E-2
22211,1.000000,0.9999884,0.6825652E-2
22212,1.000000,0.9999942,0.4825669E-2
22213,1.000000,0.9999980,0.2825677E-2
22214,1.000000,0.9999998,0.8256790E-3
22215,1.000000,0.9999997,-0.1174320E-2
22216,1.000000,0.9999975,-0.3174318E-2
22217,1.000000,0.9999933,-0.5174308E-2
22218,1.000000,0.9999871,-0.7174289E-2
22219,1.000000,0.9999790,-0.9174255E-2
22220,1.000000,0.9999688,-0.1117420E-1
22221,1.000000,0.9999566,-0.1317413E-1
22222,1.000000,0.9999424,-0.1517403E-1
22223,1.000000,0.9999263,-0.1717390E-1
22224,1.000000,0.9999081,-0.1917373E-1
22225,1.000000,0.9998879,-0.2117353E-1
22226,1.000000,0.9998657,-0.2317328E-1
22227,1.000000,0.9998416,-0.2517299E-1
22228,1.000000,0.9998154,-0.2717264E-1
22229,1.000000,0.9997872,-0.2917225E-1
22230,1.000000,0.9997571,-0.3117179E-1
22231,1.000000,0.9997249,-0.3317127E-1
22232,1.000000,0.9996907,-0.3517069E-1
22233,1.000000,0.9996545,-0.3717003E-1
22234,1.000000,0.9996164,-0.3916930E-1
22235,1.000000,0.9995762,-0.4116850E-1
22236,1.000000,0.9995340,-0.4316761E-1
22237,1.000000,0.9994899,-0.4516663E-1
22238,1.000000,0.9994437,-0.4716556E-1
22239,1.000000,0.9993955,-0.4916440E-1
22240,1.000000,0.9993454,-0.5116315E-1
22241,1.000000,0.9992932,-0.5316178E-1
22242,1.000000,0.9992390,-0.5516032E-1
22243,1.000000,0.9991829,-0.5715874E-1
22244,1.000000,0.9991247,-0.5915705E-1
22245,1.000000,0.9990646,-0.6115523E-1
22246,1.000000,0.9990024,-0.6315330E-1
22247,1.000000,0.9989383,-0.6515124E-1
22248,1.000000,0.9988721,-0.6714905E-1
22249,1.000000,0.9988040,-0.6914673E-1
22250,1.000000,0.9987338,-0.7114427E-1
22251,1.000000,0.9986617,-0.7314166E-1
22252,1.000000,0.9985875,-0.7513891E-1
22253,1.000000,0.9985114,-0.7713601E-1
22254,1.000000,0.9984333,-0.7913295E-1
22255,1.000000,0.9983531,-0.8112974E-1
22256,1.000000,0.9982710,-0.8312637E-1
22257,1.000000,0.9981869,-0.8512282E-1
22258,1.000000,0.9981008,-0.8711911E-1
22259,1.000000,0.9980126,-0.8911522E-1
22260,1.000000,0.9979225,-0.9111116E-1
22261,1.000000,0.9978304,-0.9310691E-1
22262,1.000000,0.9977363,-0.9510248E-1
22263,1.000000,0.9976402,-0.9709786E-1
22264,1.000000,0.9975421,-0.9909304E-1
22265,1.000000,0.9974420,-0.1010880
22266,1.000000,0.9973399,-0.1030828
22267,1.000000,0.9972359,-0.1050774
22268,1.000000,0.9971298,-0.1070717
22269,1.000000,0.9970217,-0.1090659
22270,1.000000,0.9969117,-0.1110598
22271,1.000000,0.9967996,-0.1130535
22272,1.000000,0.9966856,-0.1150470
22273,1.000000,0.9965695,-0.1170403
22274,1.000000,0.9964515,-0.1190333
22275,1.000000,0.9963314,-0.1210261
22276,1.000000,0.9962094,-0.1230186
22277,1.000000,0.9960854,-0.1250109
22278,1.000000,0.9959594,-0.1270030
22279,1.000000,0.9958314,-0.1289948
22280,1.000000,0.9957014,-0.1309863
22281,1.000000,0.9955694,-0.1329776
22282,1.000000,0.9954355,-0.1349686
22283,1.000000,0.9952995,-0.1369593
22284,1.000000,0.9951615,-0.1389498
22285,1.000000,0.9950216,-0.1409399
22286,1.000000,0.9948797,-0.1429298
22287,1.000000,0.9947357,-0.1449195
22288,1.000000,0.9945898,-0.1469088
22289,1.000000,0.9944419,-0.1488978
22290,1.000000,0.9942920,-0.1508866
22291,1.000000,0.9941401,-0.1528750
22292,1.000000,0.9939863,-0.1548631
22293,1.000000,0.9938304,-0.1568509
22294,1.000000,0.9936726,-0.1588384
22295,1.000000,0.9935127,-0.1608256
22296,1.000000,0.9933509,-0.1628125
22297,1.000000,0.9931871,-0.1647990
22298,1.000000,0.9930213,-0.1667852
22299,1.000000,0.9928535,-0.1687711
22300,1.000000,0.9926838,-0.1707566
22301,1.000000,0.9925120,-0.1727418
22302,1.000000,0.9923383,-0.1747267
22303,1.000000,0.9921626,-0.1767112
22304,1.000000,0.9919849,-0.1786953
22305,1.000000,0.9918052,-0.1806791
22306,1.000000,0.9916235,-0.1826626
22307,1.000000,0.9914399,-0.1846456
22308,1.000000,0.9912542,-0.1866283
22309,1.000000,0.9910666,-0.1886106
22310,1.000000,0.9908770,-0.1905926
22311,1.000000,0.9906854,-0.1925741
22312,1.000000,0.9904919,-0.1945553
22313,1.000000,0.9902963,-0.1965361
22314,1.000000,0.9900988,-0.1985165
22315,1.000000,0.9898993,-0.2004965
22316,1.000000,0.9896978,-0.2024761
22317,1.000000,0.9894943,-0.2044553
22318,1.000000,0.9892889,-0.2064341
22319,1.000000,0.9890815,-0.2084124
22320,1.000000,0.9888720,-0.2103904
22321,1.000000,0.9886607,-0.2123679
22322,1.000000,0.9884473,-0.2143450
22323,1.000000,0.9882320,-0.2163217
22324,1.000000,0.9880147,-0.2182980
22325,1.000000,0.9877954,-0.2202738
22326,1.000000,0.9875741,-0.2222491
22327,1.000000,0.9873509,-0.2242241
22328,1.000000,0.9871257,-0.2261985
22329,1.000000,0.9868985,-0.2281726
22330,1.000000,0.9866693,-0.2301461
22331,1.000000,0.9864382,-0.2321192
22332,1.000000,0.9862051,-0.2340919
22333,1.000000,0.9859700,-0.2360641
22334,1.000000,0.9857330,-0.2380358
22335,1.000000,0.9854939,-0.2400070
22336,1.000000,0.9852529,-0.2419777
22337,1.000000,0.9850100,-0.2439480
22338,1.000000,0.9847651,-0.2459178
22339,1.000000,0.9845182,-0.2478871
22340,1.000000,0.9842693,-0.2498558
22341,1.000000,0.9840184,-0.2518241
22342,1.000000,0.9837656,-0.2537919
22343,1.000000,0.9835109,-0.2557592
22344,1.000000,0.9832541,-0.2577260
22345,1.000000,0.9829954,-0.2596922
22346,1.000000,0.9827347,-0.2616579
22347,1.000000,0.9824721,-0.2636231
22348,1.000000,0.9822075,-0.2655878
22349,1.000000,0.9819409,-0.2675520
22350,1.000000,0.9816724,-0.2695156
22351,1.000000,0.9814019,-0.2714787
22352,1.000000,0.9811294,-0.2734412
22353,1.000000,0.9808550,-0.2754032
22354,1.000000,0.9805786,-0.2773646
22355,1.000000,0.9803003,-0.2793255
22356,1.000000,0.9800200,-0.2812858
22357,1.000000,0.9797377,-0.2832456
22358,1.000000,0.9794535,-0.2852048
22359,1.000000,0.9791673,-0.2871634
22360,1.000000,0.9788791,-0.2891214
22361,1.000000,0.9785890,-0.2910789
22362,1.000000,0.9782970,-0.2930358
22363,1.000000,0.9780030,-0.2949921
22364,1.000000,0.9777070,-0.2969478
22365,1.000000,0.9774091,-0.2989029
22366,1.000000,0.9771092,-0.3008574
22367,1.000000,0.9768074,-0.3028113
22368,1.000000,0.9765036,-0.3047646
22369,1.000000,0.9761978,-0.3067173
22370,1.000000,0.9758901,-0.3086694
22371,1.000000,0.9755805,-0.3106209
22372,1.000000,0.9752689,-0.3125718
22373,1.000000,0.9749554,-0.3145220
22374,1.000000,0.9746399,-0.3164716
22375,1.000000,0.9743224,-0.3184205
22376,1.000000,0.9740030,-0.3203689
22377,1.000000,0.9736817,-0.3223165
22378,1.000000,0.9733584,-0.3242636
22379,1.000000,0.9730331,-0.3262100
22380,1.000000,0.9727060,-0.3281557
22381,1.000000,0.9723768,-0.3301008
22382,1.000000,0.9720458,-0.3320452
22383,1.000000,0.9717127,-0.3339890
22384,1.000000,0.9713778,-0.3359321
22385,1.000000,0.9710409,-0.3378745
22386,1.000000,0.9707020,-0.3398162
22387,1.000000,0.9703612,-0.3417573
22388,1.000000,0.9700185,-0.3436977
22389,1.000000,0.9696738,-0.3456374
22390,1.000000,0.9693272,-0.3475764
22391,1.000000,0.9689787,-0.3495147
22392,1.000000,0.9686282,-0.3514523
22393,1.000000,0.9682758,-0.3533892
22394,1.000000,0.9679214,-0.3553254
22395,1.000000,0.9675651,-0.3572609
22396,1.000000,0.9672069,-0.3591956
22397,1.000000,0.9668467,-0.3611297
22398,1.000000,0.9664847,-0.3630630
22399,1.000000,0.9661206,-0.3649956
22400,1.000000,0.9657547,-0.3669275
22401,1.000000,0.9653868,-0.3688587
22402,1.000000,0.9650169,-0.3707891
22403,1.000000,0.9646452,-0.3727187
22404,1.000000,0.9642715,-0.3746476
22405,1.000000,0.9638959,-0.3765758
22406,1.000000,0.9635184,-0.3785032
22407,1.000000,0.9631389,-0.3804299
22408,1.000000,0.9627575,-0.3823558
22409,1.000000,0.9623742,-0.3842809
22410,1.000000,0.9619889,-0.3862053
22411,1.000000,0.9616018,-0.3881289
22412,1.000000,0.9612127,-0.3900517
22413,1.000000,0.9608217,-0.3919737
22414,1.000000,0.9604287,-0.3938950
22415,1.000000,0.9600339,-0.3958154
22416,1.000000,0.9596371,-0.3977351
22417,1.000000,0.9592384,-0.3996540
22418,1.000000,0.9588378,-0.4015720
22419,1.000000,0.9584353,-0.4034893
22420,1.000000,0.9580308,-0.4054058
22421,1.000000,0.9576244,-0.4073214
22422,1.000000,0.9572162,-0.4092363
22423,1.000000,0.9568060,-0.4111503
22424,1.000000,0.9563939,-0.4130635
22425,1.000000,0.9559798,-0.4149759
22426,1.000000,0.9555639,-0.4168874
22427,1.000000,0.9551461,-0.4187981
22428,1.000000,0.9547263,-0.4207080
22429,1.000000,0.9543047,-0.4226170
22430,1.000000,0.9538811,-0.4245252
22431,1.000000,0.9534556,-0.4264325
22432,1.000000,0.9530282,-0.4283390
22433,1.000000,0.9525989,-0.4302447
22434,1.000000,0.9521677,-0.4321494
22435,1.000000,0.9517346,-0.4340533
22436,1.000000,0.9512996,-0.4359564
22437,1.000000,0.9508627,-0.4378585
22438,1.000000,0.9504239,-0.4397598
22439,1.000000,0.9499832,-0.4416602
22440,1.000000,0.9495406,-0.4435597
22441,1.000000,0.9490961,-0.4454584
22442,0.9999999,0.9486497,-0.4473561
22443,0.9999999,0.9482014,-0.4492530
22444,0.9999999,0.9477512,-0.4511489
22445,0.9999999,0.9472991,-0.4530440
22446,0.9999999,0.9468451,-0.4549381
22447,0.9999999,0.9463892,-0.4568314
22448,0.9999999,0.9459314,-0.4587237
22449,0.9999999,0.9454717,-0.4606151
22450,0.9999999,0.9450102,-0.4625056
22451,0.9999999,0.9445467,-0.4643951
22452,0.9999999,0.9440814,-0.4662837
22453,0.9999999,0.9436142,-0.4681714
22454,0.9999999,0.9431451,-0.4700582
22455,0.9999999,0.9426740,-0.4719440
22456,0.9999999,0.9422012,-0.4738289
22457,0.9999999,0.9417264,-0.4757128
22458,0.9999999,0.9412497,-0.4775958
22459,0.9999999,0.9407712,-0.4794778
22460,0.9999999,0.9402908,-0.4813589
22461,0.9999999,0.9398085,-0.4832390
22462,0.9999999,0.9393243,-0.4851181
22463,0.9999999,0.9388382,-0.4869963
22464,0.9999999,0.9383503,-0.4888735
22465,0.9999999,0.9378605,-0.4907497
22466,0.9999999,0.9373688,-0.4926249
22467,0.9999999,0.9368752,-0.4944992
22468,0.9999999,0.9363798,-0.4963724
22469,0.9999999,0.9358825,-0.4982447
22470,0.9999999,0.9353833,-0.5001159
22471,0.9999999,0.9348823,-0.5019862
22472,0.9999999,0.9343794,-0.5038555
22473,0.9999999,0.9338746,-0.5057237
22474,0.9999999,0.9333679,-0.5075910
22475,0.9999999,0.9328594,-0.5094572
22476,0.9999999,0.9323490,-0.5113224
22477,0.9999999,0.9318367,-0.5131866
22478,0.9999999,0.9313226,-0.5150497
22479,0.9999999,0.9308066,-0.5169119
22480,0.9999999,0.9302888,-0.5187730
22481,0.9999999,0.9297691,-0.5206330
22482,0.9999999,0.9292475,-0.5224920
22483,0.9999999,0.9287241,-0.5243500
22484,0.9999999,0.9281988,-0.5262069
22485,0.9999999,0.9276717,-0.5280628
22486,0.9999999,0.9271427,-0.5299176
22487,0.9999999,0.9266119,-0.5317714
22488,0.9999999,0.9260792,-0.5336241
22489,0.9999999,0.9255446,-0.5354757
22490,0.9999999,0.9250082,-0.5373262
22491,0.9999999,0.9244700,-0.5391757
22492,0.9999999,0.9239299,-0.5410241
22493,0.9999999,0.9233879,-0.5428714
22494,0.9999999,0.9228441,-0.5447177
22495,0.9999999,0.9222985,-0.5465628
22496,0.9999999,0.9217510,-0.5484069
22497,0.9999999,0.9212017,-0.5502498
22498,0.9999999,0.9206505,-0.5520917
22499,0.9999999,0.9200975,-0.5539324
22500,0.9999999,0.9195426,-0.5557721
22501,0.9999999,0.9189859,-0.5576106
22502,0.9999999,0.9184274,-0.5594480
22503,0.9999999,0.9178670,-0.5612843
22504,0.9999999,0.9173048,-0.5631195
22505,0.9999999,0.9167408,-0.5649535
22506,0.9999999,0.9161749,-0.5667864
22507,0.9999999,0.9156072,-0.5686182
22508,0.9999999,0.9150377,-0.5704488
22509,0.9999999,0.9144663,-0.5722784
22510,0.9999999,0.9138931,-0.5741067
22511,0.9999999,0.9133181,-0.5759339
22512,0.9999999,0.9127413,-0.5777600
22513,0.9999999,0.9121626,-0.5795849
22514,0.9999999,0.9115821,-0.5814086
22515,0.9999999,0.9109998,-0.5832312
22516,0.9999999,0.9104156,-0.5850526
22517,0.9999999,0.9098297,-0.5868729
22518,0.9999999,0.9092419,-0.5886919
22519,0.9999999,0.9086523,-0.5905098
22520,0.9999999,0.9080609,-0.5923266
22521,0.9999999,0.9074676,-0.5941421
22522,0.9999999,0.9068726,-0.5959564
22523,0.9999999,0.9062757,-0.5977696
22524,0.9999999,0.9056770,-0.5995815
22525,0.9999999,0.9050766,-0.6013923
22526,0.9999999,0.9044743,-0.6032018
22527,0.9999999,0.9038702,-0.6050102
22528,0.9999999,0.9032642,-0.6068173
22529,0.9999999,0.9026565,-0.6086232
22530,0.9999999,0.9020470,-0.6104279
22531,0.9999999,0.9014357,-0.6122314
22532,0.9999999,0.9008225,-0.6140337
22533,0.9999999,0.9002076,-0.6158347
22534,0.9999999,0.8995909,-0.6176345
22535,0.9999999,0.8989723,-0.6194331
22536,0.9999999,0.8983520,-0.6212304
22537,0.9999999,0.8977299,-0.6230265
22538,0.9999999,0.8971059,-0.6248213
22539,0.9999999,0.8964802,-0.6266149
22540,0.9999999,0.8958527,-0.6284072
22541,0.9999999,0.8952234,-0.6301983
22542,0.9999999,0.8945923,-0.6319881
22543,0.9999999,0.8939594,-0.6337767
22544,0.9999999,0.8933248,-0.6355640
22545,0.9999999,0.8926883,-0.6373500
22546,0.9999999,0.8920501,-0.6391347
22547,0.9999999,0.8914100,-0.6409182
22548,0.9999999,0.8907682,-0.6427003
22549,0.9999999,0.8901246,-0.6444812
22550,0.9999999,0.8894793,-0.6462608
22551,0.9999999,0.8888321,-0.6480392
22552,0.9999999,0.8881832,-0.6498162
22553,0.9999999,0.8875325,-0.6515919
22554,0.9999999,0.8868800,-0.6533663
22555,0.9999999,0.8862257,-0.6551394
22556,0.9999999,0.8855697,-0.6569112
22557,0.9999999,0.8849119,-0.6586817
22558,0.9999999,0.8842524,-0.6604508
22559,0.9999999,0.8835910,-0.6622187
22560,0.9999999,0.8829279,-0.6639852
22561,0.9999999,0.8822631,-0.6657504
22562,0.9999999,0.8815964,-0.6675143
22563,0.9999999,0.8809280,-0.6692768
22564,0.9999999,0.8802579,-0.6710380
22565,0.9999999,0.8795859,-0.6727978
22566,0.9999999,0.8789123,-0.6745563
22567,0.9999999,0.8782368,-0.6763135
22568,0.9999999,0.8775596,-0.6780693
22569,0.9999999,0.8768807,-0.6798237
22570,0.9999999,0.8762000,-0.6815768
22571,0.9999999,0.8755175,-0.6833285
22572,0.9999999,0.8748333,-0.6850788
22573,0.9999999,0.8741474,-0.6868278
22574,0.9999999,0.8734597,-0.6885754
22575,0.9999999,0.8727702,-0.6903217
22576,0.9999999,0.8720790,-0.6920665
22577,0.9999999,0.8713861,-0.6938100
22578,0.9999999,0.8706914,-0.6955521
22579,0.9999999,0.8699950,-0.6972927
22580,0.9999999,0.8692968,-0.6990320
22581,0.9999999,0.8685969,-0.7007699
22582,0.9999999,0.8678953,-0.7025064
22583,0.9999999,0.8671919,-0.7042415
22584,0.9999999,0.8664868,-0.7059752
22585,0.9999999,0.8657800,-0.7077074
22586,0.9999999,0.8650714,-0.7094383
22587,0.9999999,0.8643611,-0.7111677
22588,0.9999999,0.8636491,-0.7128957
22589,0.9999999,0.8629353,-0.7146223
22590,0.9999999,0.8622198,-0.7163475
22591,0.9999999,0.8615026,-0.7180712
22592,0.9999999,0.8607837,-0.7197935
22593,0.9999999,0.8600630,-0.7215143
22594,0.9999999,0.8593406,-0.7232337
22595,0.9999999,0.8586166,-0.7249517
22596,0.9999999,0.8578907,-0.7266682
22597,0.9999999,0.8571632,-0.7283833
22598,0.9999999,0.8564340,-0.7300969
22599,0.9999999,0.8557030,-0.7318090
22600,0.9999999,0.8549704,-0.7335197
22601,0.9999999,0.8542360,-0.7352289
22602,0.9999999,0.8534999,-0.7369366
22603,0.9999999,0.8527621,-0.7386429
22604,0.9999999,0.8520226,-0.7403477
22605,0.9999999,0.8512814,-0.7420510
22606,0.9999999,0.8505385,-0.7437528
22607,0.9999999,0.8497939,-0.7454531
22608,0.9999999,0.8490476,-0.7471520
22609,0.9999999,0.8482996,-0.7488493
22610,0.9999999,0.8475499,-0.7505452
22611,0.9999999,0.8467985,-0.7522395
22612,0.9999999,0.8460454,-0.7539323
22613,0.9999999,0.8452907,-0.7556237
22614,0.9999999,0.8445342,-0.7573135
22615,0.9999999,0.8437760,-0.7590018
22616,0.9999999,0.8430162,-0.7606886
22617,0.9999999,0.8422546,-0.7623739
22618,0.9999999,0.8414914,-0.7640576
22619,0.9999999,0.8407265,-0.7657398
22620,0.9999999,0.8399600,-0.7674205
22621,0.9999999,0.8391917,-0.7690997
22622,0.9999999,0.8384218,-0.7707773
22623,0.9999999,0.8376501,-0.7724534
22624,0.9999999,0.8368768,-0.7741279
22625,0.9999998,0.8361019,-0.7758009
22626,0.9999998,0.8353252,-0.7774723
22627,0.9999998,0.8345469,-0.7791422
22628,0.9999998,0.8337670,-0.7808105
22629,0.9999998,0.8329853,-0.7824772
22630,0.9999998,0.8322020,-0.7841424
22631,0.9999998,0.8314170,-0.7858060
22632,0.9999998,0.8306304,-0.7874681
22633,0.9999998,0.8298421,-0.7891286
22634,0.9999998,0.8290521,-0.7907875
22635,0.9999998,0.8282605,-0.7924448
22636,0.9999998,0.8274672,-0.7941005
22637,0.9999998,0.8266723,-0.7957546
22638,0.9999998,0.8258757,-0.7974072
22639,0.9999998,0.8250775,-0.7990581
22640,0.9999998,0.8242776,-0.8007075
22641,0.9999998,0.8234761,-0.8023552
22642,0.9999998,0.8226729,-0.8040014
22643,0.9999998,0.8218681,-0.8056459
22644,0.9999998,0.8210616,-0.8072889
22645,0.9999998,0.8202535,-0.8089302
22646,0.9999998,0.8194438,-0.8105699
22647,0.9999998,0.8186324,-0.8122080
22648,0.9999998,0.8178193,-0.8138444
22649,0.9999998,0.8170047,-0.8154792
22650,0.9999998,0.8161884,-0.8171124
22651,0.9999998,0.8153705,-0.8187440
22652,0.9999998,0.8145509,-0.8203739
22653,0.9999998,0.8137297,-0.8220022
22654,0.9999998,0.8129069,-0.8236288
22655,0.9999998,0.8120824,-0.8252538
22656,0.9999998,0.8112564,-0.8268771
22657,0.9999998,0.8104287,-0.8284988
22658,0.9999998,0.8095994,-0.8301189
22659,0.9999998,0.8087685,-0.8317372
22660,0.9999998,0.8079359,-0.8333539
22661,0.9999998,0.8071017,-0.8349690
22662,0.9999998,0.8062660,-0.8365823
22663,0.9999998,0.8054286,-0.8381940
22664,0.9999998,0.8045896,-0.8398041
22665,0.9999998,0.8037490,-0.8414124
22666,0.9999998,0.8029068,-0.8430190
22667,0.9999998,0.8020629,-0.8446240
22668,0.9999998,0.8012175,-0.8462273
22669,0.9999998,0.8003705,-0.8478289
22670,0.9999998,0.7995219,-0.8494288
22671,0.9999998,0.7986716,-0.8510270
22672,0.9999998,0.7978198,-0.8526235
22673,0.9999998,0.7969664,-0.8542182
22674,0.9999998,0.7961114,-0.8558113
22675,0.9999998,0.7952548,-0.8574027
22676,0.9999998,0.7943966,-0.8589923
22677,0.9999998,0.7935368,-0.8605803
22678,0.9999998,0.7926754,-0.8621665
22679,0.9999998,0.7918124,-0.8637510
22680,0.9999998,0.7909479,-0.8653337
22681,0.9999998,0.7900818,-0.8669148
22682,0.9999998,0.7892141,-0.8684941
22683,0.9999998,0.7883448,-0.8700716
22684,0.9999998,0.7874739,-0.8716474
22685,0.9999998,0.7866015,-0.8732215
22686,0.9999998,0.7857275,-0.8747938
22687,0.9999998,0.7848519,-0.8763644
22688,0.9999998,0.7839748,-0.8779333
22689,0.9999998,0.7830960,-0.8795003
22690,0.9999998,0.7822158,-0.8810656
22691,0.9999998,0.7813339,-0.8826292
22692,0.9999998,0.7804505,-0.8841910
22693,0.9999998,0.7795655,-0.8857510
22694,0.9999998,0.7786790,-0.8873092
22695,0.9999998,0.7777909,-0.8888657
22696,0.9999998,0.7769013,-0.8904204
22697,0.9999998,0.7760101,-0.8919733
22698,0.9999998,0.7751173,-0.8935244
22699,0.9999998,0.7742230,-0.8950738
22700,0.9999998,0.7733272,-0.8966213
22701,0.9999998,0.7724298,-0.8981671
22702,0.9999998,0.7715308,-0.8997110
22703,0.9999998,0.7706303,-0.9012532
22704,0.9999998,0.7697283,-0.9027936
22705,0.9999998,0.7688248,-0.9043321
22706,0.9999998,0.7679197,-0.9058689
22707,0.9999998,0.7670130,-0.9074038
22708,0.9999998,0.7661049,-0.9089369
22709,0.9999998,0.7651951,-0.9104682
22710,0.9999998,0.7642839,-0.9119977
22711,0.9999998,0.7633712,-0.9135253
22712,0.9999998,0.7624569,-0.9150512
22713,0.9999998,0.7615411,-0.9165752
22714,0.9999998,0.7606237,-0.9180973
22715,0.9999998,0.7597049,-0.9196177
22716,0.9999998,0.7587845,-0.9211361
22717,0.9999998,0.7578626,-0.9226528
22718,0.9999998,0.7569392,-0.9241676
22719,0.9999998,0.7560143,-0.9256805
22720,0.9999998,0.7550878,-0.9271917
22721,0.9999998,0.7541599,-0.9287009
22722,0.9999998,0.7532304,-0.9302083
22723,0.9999998,0.7522995,-0.9317138
22724,0.9999998,0.7513670,-0.9332175
22725,0.9999998,0.7504330,-0.9347193
22726,0.9999998,0.7494975,-0.9362192
22727,0.9999998,0.7485606,-0.9377173
22728,0.9999998,0.7476221,-0.9392135
22729,0.9999998,0.7466821,-0.9407078
22730,0.9999998,0.7457407,-0.9422002
22731,0.9999998,0.7447977,-0.9436907
22732,0.9999998,0.7438533,-0.9451794
22733,0.9999998,0.7429074,-0.9466661
22734,0.9999998,0.7419600,-0.9481510
22735,0.9999998,0.7410111,-0.9496340
22736,0.9999998,0.7400607,-0.9511150
22737,0.9999998,0.7391089,-0.9525942
22738,0.9999998,0.7381555,-0.9540715
22739,0.9999998,0.7372007,-0.9555468
22740,0.9999998,0.7362444,-0.9570203
22741,0.9999998,0.7352867,-0.9584918
22742,0.9999998,0.7343274,-0.9599614
22743,0.9999998,0.7333668,-0.9614291
22744,0.9999998,0.7324046,-0.9628949
22745,0.9999998,0.7314410,-0.9643587
22746,0.9999998,0.7304759,-0.9658207
22747,0.9999998,0.7295093,-0.9672806
22748,0.9999998,0.7285413,-0.9687387
22749,0.9999998,0.7275718,-0.9701948
22750,0.9999998,0.7266009,-0.9716490
22751,0.9999998,0.7256285,-0.9731012
22752,0.9999998,0.7246547,-0.9745515
22753,0.9999998,0.7236794,-0.9759998
22754,0.9999998,0.7227027,-0.9774462
22755,0.9999998,0.7217246,-0.9788906
22756,0.9999998,0.7207449,-0.9803331
22757,0.9999998,0.7197639,-0.9817736
22758,0.9999998,0.7187814,-0.9832122
22759,0.9999998,0.7177975,-0.9846487
22760,0.9999998,0.7168121,-0.9860833
22761,0.9999998,0.7158253,-0.9875160
22762,0.9999998,0.7148371,-0.9889466
22763,0.9999998,0.7138474,-0.9903753
22764,0.9999998,0.7128563,-0.9918020
22765,0.9999998,0.7118638,-0.9932268
22766,0.9999998,0.7108699,-0.9946495
22767,0.9999998,0.7098745,-0.9960702
22768,0.9999998,0.7088777,-0.9974890
22769,0.9999998,0.7078795,-0.9989057
22770,0.9999997,0.7068799,-1.000320
22771,0.9999997,0.7058789,-1.001733
22772,0.9999997,0.7048764,-1.003144
22773,0.9999997,0.7038726,-1.004553
22774,0.9999997,0.7028673,-1.005960
22775,0.9999997,0.7018607,-1.007364
22776,0.9999997,0.7008526,-1.008767
22777,0.9999997,0.6998431,-1.010168
22778,0.9999997,0.6988323,-1.011566
22779,0.9999997,0.6978200,-1.012963
22780,0.9999997,0.6968063,-1.014358
22781,0.9999997,0.6957913,-1.015750
22782,0.9999997,0.6947748,-1.017141
22783,0.9999997,0.6937570,-1.018529
22784,0.9999997,0.6927378,-1.019916
22785,0.9999997,0.6917172,-1.021300
22786,0.9999997,0.6906952,-1.022683
22787,0.9999997,0.6896718,-1.024063
22788,0.9999997,0.6886471,-1.025441
22789,0.9999997,0.6876209,-1.026818
22790,0.9999997,0.6865934,-1.028192
22791,0.9999997,0.6855645,-1.029564
22792,0.9999997,0.6845343,-1.030934
22793,0.9999997,0.6835027,-1.032302
22794,0.9999997,0.6824697,-1.033668
22795,0.9999997,0.6814353,-1.035032
22796,0.9999997,0.6803996,-1.036394
22797,0.9999997,0.6793626,-1.037754
22798,0.9999997,0.6783241,-1.039111
22799,0.9999997,0.6772843,-1.040467
22800,0.9999997,0.6762432,-1.041820
22801,0.9999997,0.6752007,-1.043172
22802,0.9999997,0.6741568,-1.044521
22803,0.9999997,0.6731116,-1.045868
22804,0.9999997,0.6720651,-1.047214
22805,0.9999997,0.6710172,-1.048557
22806,0.9999997,0.6699680,-1.049898
22807,0.9999997,0.6689174,-1.051237
22808,0.9999997,0.6678655,-1.052573
22809,0.9999997,0.6668123,-1.053908
22810,0.9999997,0.6657577,-1.055241
22811,0.9999997,0.6647018,-1.056571
22812,0.9999997,0.6636446,-1.057899
22813,0.9999997,0.6625860,-1.059226
22814,0.9999997,0.6615261,-1.060550
22815,0.9999997,0.6604649,-1.061872
22816,0.9999997,0.6594024,-1.063192
22817,0.9999997,0.6583385,-1.064509
22818,0.9999997,0.6572733,-1.065825
22819,0.9999997,0.6562069,-1.067138
22820,0.9999997,0.6551391,-1.068450
22821,0.9999997,0.6540700,-1.069759
22822,0.9999997,0.6529996,-1.071066
22823,0.9999997,0.6519278,-1.072371
22824,0.9999997,0.6508548,-1.073674
22825,0.9999997,0.6497805,-1.074974
22826,0.9999997,0.6487049,-1.076273
22827,0.9999997,0.6476279,-1.077569
22828,0.9999997,0.6465497,-1.078863
22829,0.9999997,0.6454702,-1.080155
22830,0.9999997,0.6443894,-1.081445
22831,0.9999997,0.6433073,-1.082733
22832,0.9999997,0.6422239,-1.084019
22833,0.9999997,0.6411393,-1.085302
22834,0.9999997,0.6400533,-1.086583
22835,0.9999997,0.6389661,-1.087862
22836,0.9999997,0.6378776,-1.089139
22837,0.9999997,0.6367878,-1.090414
22838,0.9999997,0.6356968,-1.091686
22839,0.9999997,0.6346045,-1.092956
22840,0.9999997,0.6335109,-1.094225
22841,0.9999997,0.6324160,-1.095490
22842,0.9999997,0.6313199,-1.096754
22843,0.9999997,0.6302225,-1.098016
22844,0.9999997,0.6291239,-1.099275
22845,0.9999997,0.6280240,-1.100532
22846,0.9999997,0.6269228,-1.101787
22847,0.9999997,0.6258204,-1.103040
